AR,L,phi,QW,Qa,h,Va,R,sigma,gbm,xgb,rf,catb,xrt
1.666666667,6,20,4.6,3.944269577,1.08,2.48,0.00484002,9.13870869,9.14293613282149,9.055159,8.86078073432535,9.220970745808884,9.115832632257655
1.666666667,6,40,26.7,16.87447589,2.16,10.61,0.00877998,0.038808306,0.05375201975086253,-0.033804923,0.04768233346947371,0.09955827445233556,0.041456042334999985
1.0,1,30,10.8,5.312040478,7.6656,3.34,0.00910836,3.651829592,3.6396616803444886,3.9481544,3.708911404272181,3.6466303277426215,3.7298053668218287
1.0,4,10,7.2,24.34950291,5.8785,15.31,0.00554252,-1.021373478,-1.0510383978352007,-0.68680006,-1.1031400256305108,-1.0417783380972097,-1.062476055526997
1.666666667,6,40,7.8,3.578470382,2.16,2.25,0.00877998,12.83899775,12.825744417087547,12.560759,12.439992775217236,12.77127910849846,12.831202815665351
1.0,1,20,20.1,33.71714315,7.0444,21.2,0.00757704,-1.480576669,-1.4999183387433916,-2.0861979,-1.6257133686125291,-1.555223450947274,-1.509267585243
1.666666667,1,40,26.8,23.80875627,2.16,14.97,0.00878,-1.049733014,-1.0344893074178245,-0.9993018,-0.946508286362461,-1.0974353731098763,-1.0166048034060042
0.6,2,40,27.5,24.92205817,3.76,15.67,0.00926,-1.195734303,-1.2017119473642326,-1.3636432,-1.2937413137343716,-1.202887441761387,-1.2419824094254928
1.666666667,6,40,15.6,8.922319486,2.16,5.61,0.00877998,2.449204715,2.4774761591682495,2.4714565,2.5386439457071326,2.478831637056496,2.4743290757696625
1.666666667,6,15,13.3,42.27366345,0.81,26.58,0.00373002,-3.287049406,-3.255412156907104,-3.0609732,-3.051066926619982,-3.202456642952331,-3.3449701578399926
1.0,1,30,7.2,2.21069948,7.6656,1.39,0.00910836,8.93589336,8.876749017745034,8.934856,9.474325702655102,8.909749810207973,8.8442910278645
1.666666667,6,15,5.7,8.985936737,0.81,5.65,0.00373002,2.566144067,2.576124253760574,2.3800516,2.504257461027952,2.502210448501156,2.5659445833893475
0.6,4,40,15.6,9.256310055,3.76,5.82,0.00926,2.380080779,2.4010488826079524,2.5452714,2.4153434181427205,2.307601685009086,2.3930916333537433
1.0,1,30,14.4,9.892482567,7.6656,6.22,0.00910836,1.517381129,1.4975330344999687,1.2936623,1.5394397250553593,1.4867659203681,1.5144549453936687
1.666666667,2,40,19.5,20.18257295,2.16,12.69,0.00878,-0.820470125,-0.7825984199901586,-0.9336588,-0.734350404998478,-0.7379534906399527,-0.7854357655633329
1.0,4,60,9.4,0.0,7.9886,0.0,0.01253504,21.32401541,21.329135103119782,21.582085,21.3645512926612,21.31974358603017,21.229684592538174
1.0,1,20,5.6,2.178890855,7.0444,1.37,0.00757704,6.568308757,6.574187092974306,6.9459553,7.492811410749503,6.547234064104721,6.726473302501916
1.0,1,60,14.1,4.310068771,7.9886,2.71,0.01253502,8.879994637,8.873832429367912,8.988894,8.676728958554843,8.88628036087782,8.794063484079215
1.0,6,10,1.8,1.176919148,5.8785,0.74,0.0055425,16.07797496,16.090719890252114,16.222109,16.685793721084114,16.12772352149326,16.216402576419885
1.666666667,4,40,11.7,8.015773656,2.16,5.04,0.00878,4.664930166,4.621123724683522,4.4883957,4.192556765003862,4.692428382979073,4.638645815638396
1.0,1,15,15.0,23.53838296,6.561,14.8,0.00665307,-0.460503106,-0.4612925530171082,-0.6484471,-0.6273931661715599,-0.4656045491514984,-0.5275470565800027
1.0,1,10,12.5,40.07886828,5.8785,25.2,0.00554251,-1.490625318,-1.498228766686164,-1.7484815,-1.7379721239127293,-1.5116952428014532,-1.4962288863739983
0.6,1,40,3.9,0.0,3.76,0.0,0.00926,53.68863227,53.680230673333305,53.390102,53.72070081553705,53.53720165035446,53.688632270000255
1.666666667,2,10,8.0,21.47082229,0.54,13.5,0.00255,-0.449860304,-0.47807991235034214,-0.59785086,-0.60123679823614,-0.553312727411452,-0.44916090454399965
1.0,6,20,16.8,26.17849888,7.0444,16.46,0.00757704,-0.98298053,-0.9876509740947251,-1.0445331,-1.1728120747849593,-0.9914398864271785,-1.0398783923175032
1.0,1,10,10.8,33.71714315,5.8785,21.2,0.00554251,-1.282081147,-1.271876094903034,-1.5708802,-1.355979772901154,-1.2514150205447532,-1.3224651925839983
1.666666667,6,60,18.4,0.720995514,3.24,1.02,0.01204998,5.378525252,5.364910268392836,5.348129,6.045906755915801,5.36724025342753,5.37090481814303
1.0,2,60,14.1,4.564537776,7.9886,2.87,0.01253502,8.807377148,8.769785005434205,8.936858,8.122013691445334,8.809806319084608,8.71403013069355
1.0,6,10,10.8,48.55586701,5.8785,30.53,0.0055425,-3.140738704,-3.1288752163052713,-3.094707,-3.084855354296298,-3.1091976907590038,-3.0241806429230067
1.666666667,2,20,6.9,8.190721097,1.08,5.15,0.00484,3.311944428,3.34017066795198,3.2155356,3.1686942066073547,3.313410709608563,3.2901249691431373
1.0,6,40,12.3,3.33990569,7.9886,2.1,0.01038984,5.325688848,5.356134191744143,6.0239563,6.836452296717518,5.337288190229815,5.422895021020016
0.6,6,60,18.4,0.565486678,5.64,0.8,0.01378998,5.397174146,5.4081559551294,5.33858,6.597809770903156,5.36623749815479,5.439830566341032
0.6,6,40,15.6,8.254338348,3.76,5.19,0.00925998,2.579832626,2.6068602712442615,2.7072186,2.7632189954573447,2.63088200320309,2.5606479991827302
1.666666667,1,15,3.8,2.815063367,0.81,1.77,0.00373,7.738736145,7.7429735561020765,7.6733546,7.365903714844673,7.741000571828213,7.665308518700748
1.666666667,1,30,23.1,33.2718224,1.62,20.92,0.00691,-2.372395493,-2.3970636734552024,-2.0303473,-2.319574036681468,-2.3923056763107677,-2.4195389872139956
1.666666667,2,20,4.6,3.546661756,1.08,2.23,0.00484,9.236207068,9.282491306506314,9.157147,9.005824845772274,9.28636655022579,9.229627774937347
0.6,1,40,15.6,6.822950195,3.76,4.29,0.00926,2.825537505,2.8704989127611817,3.2077293,3.2545474720189635,2.9147867578911537,2.8300498655994533
0.6,2,40,7.8,2.671924552,3.76,1.68,0.00926,13.09703971,13.076516171930242,12.837711,12.915642471755072,13.13631932334404,13.10996062807426
1.0,4,10,3.6,4.341877397,5.8785,2.73,0.00554252,3.780161987,3.7962883364519673,4.09765,4.179622833330472,3.768386480576349,3.831959226268987
1.666666667,1,20,2.3,0.0,1.08,0.0,0.00484,38.59187603,38.56735853767512,38.487576,37.911937482757715,38.55211682983574,38.60569033859984
1.0,2,20,20.0,48.14235487,7.0444,30.27,0.00757704,-3.592350865,-3.593109459013859,-3.3991632,-3.6558581823589678,-3.5866136599322314,-3.546500941854014
1.0,4,30,10.8,9.415353183,7.6656,5.92,0.00910836,2.823795036,2.799481839170428,2.6566901,2.572692360412582,2.701887627549346,2.8429708135212515
0.6,4,40,7.8,2.783254742,3.76,1.75,0.00926,13.06938208,13.05822322040867,12.837711,12.867208773979273,13.088657348771072,13.075527801633926
1.666666667,1,40,23.4,19.75315651,2.16,12.42,0.00878,-0.482996665,-0.48380495096060716,-0.51992375,-0.5102038207315509,-0.4963334955746248,-0.4676956673649979
1.0,6,20,5.6,3.896556638,7.0444,2.45,0.00757704,6.331937957,6.335577634685073,6.2408414,6.597811916227342,6.38517199832629,6.336751711133898
0.6,6,30,9.9,6.552576877,2.82,4.12,0.00925998,4.003917361,4.035373161454308,4.114774,3.9032002655163964,4.06827402651689,3.985576028705176
1.0,2,15,7.5,17.90825622,6.561,11.26,0.00665308,-0.184486098,-0.16461261369520988,0.024383059,-0.15681006204800027,-0.019548477253559682,-0.17992480121999893
1.0,1,15,17.7,32.14261619,6.561,20.21,0.00665307,-0.941735899,-0.9504855492504901,-1.2829759,-1.31410371139798,-0.8498213137396906,-1.0337665594409973
0.6,6,40,3.9,0.0,3.76,0.0,0.00925998,53.68863227,53.67566838416424,53.392605,53.61708670631598,53.76468055038553,53.665614932820255
1.0,2,20,2.8,0.90654583,7.0444,0.57,0.00757704,26.62891419,26.605073939567774,26.479689,27.016330439410417,26.56703167064035,26.628094218519877
0.6,4,15,5.7,6.441246688,1.41,4.05,0.00571,3.036922622,3.0895049427406542,3.0206532,3.078694136779345,3.113300210428533,3.046906027779686
1.0,4,40,12.3,6.441246688,7.9886,4.05,0.01038988,4.755994045,4.764115400346045,4.7893944,4.763740109641459,4.753165231705042,4.751147402329814
0.6,2,20,6.9,7.109227826,1.88,4.47,0.00697,3.552678711,3.554231678440315,3.492384,3.428757597869632,3.573953718214373,3.540419681684596
1.666666667,1,40,15.6,8.127103845,2.16,5.11,0.00878,2.603562211,2.609208737121813,2.5202122,2.6830221079866834,2.616642603545589,2.6226677495359314
0.6,1,30,6.6,1.542718342,2.82,0.97,0.00926,10.45983982,10.4601585324388,10.506502,12.312365672259581,10.499900418969604,10.326406480901978
1.666666667,4,20,11.5,28.35738974,1.08,17.83,0.00484,-2.668041604,-2.631860590945506,-2.0706015,-2.339373539983272,-2.5391484465521668,-2.6430277118263366
1.666666667,4,10,8.0,27.30770509,0.54,17.17,0.00255,-1.22021727,-1.1895999137478677,-1.0612682,-1.2168665345391747,-1.2513098998656211,-1.2190466932100052
1.0,6,15,5.0,5.852787114,6.561,3.68,0.0066531,4.163004259,4.180594682615885,4.0682607,4.034122080617294,4.1078153473813686,4.148735634566666
0.6,4,60,27.6,6.075447493,5.64,3.82,0.01379,2.109925302,2.089965177240824,2.1165423,2.2733435949599885,2.0983281380139776,2.079327282140999
0.6,2,10,9.6,34.97358387,0.94,21.99,0.004,-1.744470103,-1.7303229458916227,-1.8166612,-1.8009500890698293,-1.6302366951184393,-1.761074598273183
0.6,2,15,1.9,0.0,1.41,0.0,0.00571,31.81023577,31.82111871656065,31.797861,31.35419773863195,31.83248669151183,31.810235770000407
0.6,1,15,1.9,0.0,1.41,0.0,0.00571,31.81023577,31.81420736922838,31.860044,31.631473365684577,31.829894695090847,31.810235770000407
1.666666667,1,10,4.8,5.884595739,0.54,3.7,0.00255,1.954916971,1.912389133962625,2.2088432,2.2111360277347343,1.9985184435358958,2.0050745570123336
0.6,1,60,13.8,3.562566069,5.64,2.24,0.01379,9.232505856,9.234087555132326,9.035387,9.196307783520757,9.185746414080988,9.213174389072558
1.0,6,20,11.2,16.03154731,7.0444,10.08,0.00757704,0.213609707,0.17277084487683286,0.21993461,0.20522631466736918,0.3058499809489348,0.2105235295686679
1.0,1,30,18.0,15.96793006,7.6656,10.04,0.00910836,0.196119512,0.19843693255765563,0.27912652,0.19145822287368378,0.15896962773959888,0.20079125865400088
1.666666667,6,15,9.5,26.30573339,0.81,16.54,0.00373002,-1.715025579,-1.7545757283774435,-1.4500257,-1.620848394059822,-1.7750625525416996,-1.7059319544163256
0.6,2,30,16.5,26.21030751,2.82,16.48,0.00926,-2.245414212,-2.217849283309226,-1.965317,-1.9318852170641694,-2.190666060247299,-2.1689318788610015
0.6,6,15,5.7,6.393533749,1.41,4.02,0.00571002,3.044266403,3.0417954413429156,3.0206532,3.08113005816498,3.1468034733919614,3.0522894271246854
1.666666667,4,20,6.9,9.097266927,1.08,5.72,0.00484,3.083932085,3.0394678565930784,2.9033618,2.8881827000088633,3.1471386515105904,3.0443149072276787
1.0,2,15,12.5,34.60778467,6.561,21.76,0.00665308,-2.309014029,-2.2962641477155183,-2.2268043,-2.314165915736313,-2.310446022966506,-2.3218932947093203
1.0,4,15,10.0,25.92402988,6.561,16.3,0.00665308,-1.507605109,-1.4752789788604102,-1.2971964,-1.3996600187585022,-1.5108307933059173,-1.4879276317389922
1.666666667,2,10,6.4,17.39931821,0.54,10.94,0.00255,-0.033833936,-0.015922211923071,-0.16580614,-0.03576290353263171,0.009079062844334018,-0.03457580549800002
0.6,2,15,13.3,35.18033993,1.41,22.12,0.00571,-2.076910554,-2.1322074192411073,-2.3854566,-2.274536857194994,-2.1932625503517436,-2.115829192933346
1.0,4,30,21.6,23.82466059,7.6656,14.98,0.00910836,-0.934762889,-0.9118805091431585,-0.8954981,-0.9350347395777133,-0.8755139030723864,-0.9433677989680052
1.0,6,15,15.0,38.36120249,6.561,24.12,0.0066531,-2.089842338,-2.1066732814938955,-2.444532,-2.2433068925103985,-2.145984044080077,-2.091138596184336
1.666666667,2,15,7.6,17.31979665,0.81,10.89,0.00373,-0.035360416,-0.05075934252311429,0.10004211,-0.035329749155789354,-0.01222654397362799,-0.03388282889600001
1.666666667,1,40,11.7,4.564537776,2.16,2.87,0.00878,5.543703004,5.601802358981437,5.5506635,6.166164548066771,5.487525137347679,5.6142359519143445
1.666666667,1,30,9.9,5.836882801,1.62,3.67,0.00691,4.144915779,4.128678203674364,3.883543,3.5041837581514064,4.146160059167354,4.008405651531164
1.0,6,20,8.4,9.367640244,7.0444,5.89,0.00757704,2.08364677,2.1097727360243392,1.9722668,2.1975974837291337,2.118325002428466,2.0768158471324845
0.6,1,10,8.0,23.45886139,0.94,14.75,0.004,-0.691540263,-0.6752392602110266,-0.59785086,-0.7352126813027369,-0.6447397365759802,-0.6552569207690008
1.666666667,1,30,16.5,19.27602712,1.62,12.12,0.00691,-0.439823585,-0.48625201089520614,-0.34350705,-0.4637835699147248,-0.39988349518080213,-0.45707546870266447
1.0,1,40,20.5,19.08517537,7.9886,12.0,0.01038986,-0.469954943,-0.47232453857005696,-0.47542393,-0.4605330653012009,-0.47677703325972054,-0.4629584560429987
0.6,4,30,9.9,9.606204937,2.82,6.04,0.00926,3.219297666,3.199597416246923,2.8036814,2.680824150653849,3.2460264428581365,3.116688106036238
1.666666667,1,20,6.9,4.24645152,1.08,2.67,0.00484,4.025638997,4.080761066411484,4.289157,4.934979762171714,4.08060175838665,4.0749571701447875
1.0,2,30,18.0,19.48278319,7.6656,12.25,0.00910836,-0.418523023,-0.436451675784272,-0.73534626,-0.4661759649275144,-0.5306949248489197,-0.45014199495166574
1.666666667,4,15,7.6,20.96188428,0.81,13.18,0.00373,-0.975860967,-0.9149161532557836,-0.59785086,-0.7980694453082456,-0.8123515001803465,-0.9341274631980018
1.0,1,30,21.6,23.31572258,7.6656,14.66,0.00910836,-0.852579139,-0.8218007835149166,-0.822934,-0.8195191021881505,-0.78126814578353,-0.859560969009002
1.666666667,1,10,6.4,10.52865508,0.54,6.62,0.00255,0.777389443,0.7823478755154564,0.8019435,1.0139263919172143,0.7524092138840519,0.7759800254770008
0.6,4,30,3.3,0.0,2.82,0.0,0.00926,42.17996368,42.181162676855706,41.983784,42.03478545498944,42.11308465084823,42.1799636799999
1.666666667,2,40,23.4,25.35147462,2.16,15.94,0.00878,-1.760697875,-1.7330971935164117,-1.6159384,-1.5633872662738793,-1.7396754220780117,-1.7312916931533335
1.666666667,4,15,11.4,35.24395718,0.81,22.16,0.00373,-2.840337781,-2.8397725507623144,-2.668737,-2.7234020052449113,-2.8688210787906563,-2.8045583428533303
0.6,1,20,13.8,9.431257496,1.88,5.93,0.00697,0.748474903,0.7846930802855052,1.257042,1.1644650680856778,0.6864243828267105,0.8362064914269964
0.6,4,15,11.4,31.12474017,1.41,19.57,0.00571,-2.020716714,-2.050819624325815,-2.0652122,-2.087290717495521,-2.147326796579751,-2.073533769552981
0.6,1,15,9.5,7.840826215,1.41,4.93,0.00571,1.006996979,1.0127483453865094,1.3308166,1.3608758696063474,1.15950609368931,1.1056532420220004
1.666666667,4,30,6.6,4.007886828,1.62,2.52,0.00691,9.970282093,9.919026979624732,9.805679,9.772514427295242,9.909090878431714,9.955056065386321
1.666666667,4,60,27.6,4.75538953,3.24,2.99,0.01205,2.226929566,2.224898222266816,1.9891305,2.351944904006311,2.1915108233632754,2.27115379430301
1.666666667,1,15,9.5,13.32781413,0.81,8.38,0.00373,0.505550476,0.5351728395531589,0.5154409,0.6301514046328403,0.4612752018295483,0.5092824514139989
1.0,1,40,12.3,5.280231853,7.9886,3.32,0.01038986,5.011571699,5.0375862839461885,5.0346494,4.708468603344528,4.9792371675294715,5.0310282037112914
0.6,6,10,11.45,40.49238041,0.94,25.46,0.00400002,-1.7764018,-1.789652887232373,-2.178122,-1.9478718113619016,-1.8245129453957762,-1.7785921472614958
1.0,1,20,2.8,0.0,7.0444,0.0,0.00757704,26.70337305,26.732048970334276,26.965174,27.534879812379028,26.771131745924517,26.63938782502018
1.666666667,1,20,17.3,25.22424011,1.08,15.86,0.00484,-0.790419523,-0.8036921474795913,-1.1370312,-1.0019275696012346,-0.8058864559900254,-0.8756637249490067
1.666666667,2,30,6.6,4.35778171,1.62,2.74,0.00691,9.865555925,9.899010995772834,9.805679,9.584551688445819,9.84151715101641,9.851491359292861
1.666666667,2,40,7.8,3.435331567,2.16,2.16,0.00878,12.88471752,12.91439568864233,12.780975,12.560852667740821,12.942901511260562,12.8567492277893
0.6,6,60,9.2,0.0,5.64,0.0,0.01378998,21.70793027,21.700031503016557,21.454996,22.25692306123384,21.652237595967435,21.6837308583582
1.0,2,30,7.2,3.212671187,7.6656,2.02,0.00910836,8.768362347,8.768045884619028,9.305939,8.89179701181047,8.669104659368239,8.799379584822546
0.6,6,40,23.4,11.26025347,3.76,7.08,0.00925998,0.849776637,0.8365484971020812,1.0303878,1.0587398856697552,0.9261468629001959,0.8707442948559996
0.6,1,20,16.2,15.42718342,1.88,9.7,0.00697,0.149742789,0.15637462750870332,0.59338194,0.2387380962669479,0.13405710371327917,0.16715381517633326
0.6,6,40,11.7,4.675867966,3.76,2.94,0.00925998,5.522881381,5.527526439498218,5.560096,5.737013099101733,5.474154272076647,5.494241078353354
0.6,4,40,11.7,5.646031047,3.76,3.55,0.00926,5.320199493,5.2652731059569495,5.0278034,5.038691489179171,5.232661063666466,5.305811199225017
1.0,1,60,23.5,10.83083702,7.9886,6.81,0.01253502,2.053892493,2.0161267221632455,1.61497,1.7433345234477042,1.9997394025898654,2.0270723844886724
0.6,2,10,3.2,4.087408392,0.94,2.57,0.004,4.701629853,4.680362463658187,4.7308574,4.749755902898955,4.662595290377135,4.693082548739035
1.666666667,4,60,23.0,3.721609197,3.24,2.34,0.01205,3.310049851,3.339069753197461,3.6931705,3.4467937219284317,3.4053794650483287,3.2816482766760107
1.0,4,40,24.6,13.64590039,7.9886,8.58,0.01038988,0.509522558,0.4986953475706547,0.38204378,0.5842975322712599,0.5020029039492924,0.5209785993869974
0.6,2,20,4.6,3.419427254,1.88,2.15,0.00697,9.265220598,9.232676236111192,9.113098,8.919639911438857,9.233506425980273,9.243802627918534
1.666666667,4,40,26.9,23.20439239,2.16,14.59,0.00878,-0.933151156,-0.9447894149278662,-0.65920967,-0.9141332495848651,-0.9614926713146108,-0.9386265613280038
0.6,4,10,1.6,0.0,0.94,0.0,0.004,19.93662346,19.956992964631848,19.959024,20.23569828227382,19.89608117792985,19.936623460000146
0.6,4,60,13.8,2.401551234,5.64,1.51,0.01379,9.45917406,9.47100757544298,9.319492,10.078459733773142,9.465415764714217,9.508368452771945
0.6,2,15,11.4,27.40313097,1.41,17.23,0.00571,-1.36769347,-1.3990251960111737,-1.6188512,-1.5250226679569108,-1.4690854280697199,-1.4446385839409899
1.0,4,15,5.0,6.918376072,6.561,4.35,0.00665308,3.945506078,3.9183961985280638,3.7805653,3.8161950316874393,3.8806941824597354,3.9581266216924966
1.0,4,40,8.2,3.117245311,7.9886,1.96,0.01038988,12.0435531,12.030272419773839,12.096619,11.805323698421795,12.002995722920044,12.043422534696218
1.0,4,20,2.8,1.033780333,7.0444,0.65,0.00757704,26.60654673,26.606974918460192,26.479689,26.81819577913678,26.560227093489935,26.599390240919877
1.666666667,4,15,13.3,43.97542492,0.81,27.65,0.00373,-3.610341263,-3.6230478695320114,-3.467517,-3.5472286020856854,-3.722431184476836,-3.575500229373988
1.666666667,6,30,23.5,24.11093822,1.62,15.16,0.00691002,-0.808819085,-0.821567412984435,-0.93999714,-0.9875657776647504,-0.8210921605757004,-0.8395223129569965
1.0,4,30,18.0,20.32571177,7.6656,12.78,0.00910836,-0.584045505,-0.5959254143198937,-0.42101395,-0.6203962662614282,-0.5588250985516225,-0.5926181033733371
1.0,4,30,3.6,0.986067394,7.6656,0.62,0.00910836,36.22635098,36.24968700413119,36.370987,36.437928121178764,36.32312088296323,36.201781542849695
1.0,1,10,3.6,2.576498675,5.8785,1.62,0.00554251,3.947513639,3.9199769240530324,4.051324,4.587924542236821,3.952157045240283,4.080149839368964
1.666666667,2,20,13.8,34.21017685,1.08,21.51,0.00484,-3.184720538,-3.1678994659697843,-2.803278,-3.01476119157691,-3.1689946785319947,-3.159499462209989
1.666666667,2,15,9.5,23.18848808,0.81,14.58,0.00373,-1.048950607,-1.0319507636346459,-0.98660845,-0.9507238697166638,-1.1033010499156415,-1.0382782761149967
1.666666667,4,15,5.7,12.1667993,0.81,7.65,0.00373,1.75926845,1.7587005806071694,1.6301829,1.6494698222187631,1.7648722557960532,1.7634504809589882
1.666666667,4,40,7.8,3.753417823,2.16,2.36,0.00878,12.78058381,12.73752881118516,12.690805,12.411431290698616,12.844839854329424,12.770681166190409
1.0,2,40,29.4,29.58202182,7.9886,18.6,0.01038986,-1.907733742,-1.9212891755131272,-2.0918508,-1.9660389397227296,-1.9710583380635303,-1.872072537065993
1.666666667,6,20,16.9,34.43283723,1.08,21.65,0.00484002,-2.160585777,-2.163470384423862,-2.680859,-2.442536523356413,-2.2300738968180056,-2.236181287210005
1.0,4,60,14.1,0.636172512,7.9886,0.4,0.01253504,9.464326293,9.468693241117434,9.429116,9.8837636357347,9.471804184891665,9.533946863858022
1.0,4,40,4.1,0.636172512,7.9886,0.4,0.01038988,49.74823747,49.74295600548362,49.81881,50.09344202186524,49.735630938226336,49.48688600419019
1.666666667,6,40,11.7,6.695715693,2.16,4.21,0.00877998,5.057991417,5.037101600918601,4.992261,4.8391529398824815,5.029455400567564,5.037380008344415
1.0,4,10,1.8,0.954258769,5.8785,0.6,0.00554252,16.10398317,16.091130307564022,16.188808,16.62826858029472,16.0805845813937,16.14324835611998
1.666666667,4,30,13.2,15.31585323,1.62,9.63,0.00691,0.538084028,0.5315463187697187,0.05065614,0.4845718657900664,0.5022134140635641,0.532256185515569
1.666666667,1,15,11.4,17.11304058,0.81,10.76,0.00373,0.005627788,-0.001733105800967414,0.04944589,0.017667597768421014,-0.09702330202371101,0.00826610033999998
0.6,6,60,4.6,0.0,5.64,0.0,0.01378998,86.83172108,86.8271503002935,85.93588,86.62026011496913,86.76603751565138,86.83172108000079
0.6,4,15,3.8,3.180862562,1.41,2.0,0.00571,7.679555914,7.656069286034341,7.814444,7.6092468958107595,7.722981574391124,7.676360457531944
1.666666667,6,15,1.9,0.0,0.81,0.0,0.00373002,31.81023577,31.793107161362734,31.655691,31.065801043579278,31.749349450327276,31.810235770000407
1.0,2,20,8.4,8.747372045,7.0444,5.5,0.00757704,2.19675977,2.184075094002055,2.1946979,2.2250254980436313,2.1573010688599243,2.196764378137507
1.666666667,6,10,3.2,4.214642894,0.54,2.65,0.00255,4.683766924,4.668269855883052,4.7917485,4.763646176633709,4.765163646145059,4.671374984403029
1.666666667,1,60,9.2,1.033780333,3.24,0.65,0.01205,21.62921741,21.640488976055778,21.810375,21.615184804644194,21.71540922225886,21.523405527273084
1.666666667,2,30,3.3,1.065588958,1.62,0.67,0.00691,42.01746255,42.051338582718074,41.761997,41.54677476965911,42.13470209908858,42.00833829327033
0.6,6,30,3.3,0.0,2.82,0.0,0.00925998,42.17996368,42.1703477550309,42.057007,41.99968126311576,42.16282802598007,42.202981017179894
0.6,6,15,9.5,22.727263,1.41,14.29,0.00571002,-0.957524077,-0.9560507128044662,-0.98660845,-0.9322302886637764,-1.0049943718205459,-0.9717199572436686
1.0,6,15,12.5,32.36527657,6.561,20.35,0.0066531,-1.924962395,-1.9425332470356846,-2.0652122,-1.979917169884204,-1.934914688391144,-1.9085256270928261
0.6,1,10,3.2,3.467140192,0.94,2.18,0.004,4.780870938,4.7488514603991545,4.6950855,4.926958643010514,4.709514328557446,4.79025786910399
1.0,4,60,4.7,0.0,7.9886,0.0,0.01253504,85.29606162,85.28737183623252,84.742516,85.0553230645262,85.31020397959779,85.29606161999983
1.0,2,60,18.8,6.759332944,7.9886,4.25,0.01253502,4.504609323,4.529686715736547,4.4311285,4.316644740221352,4.4733064618038965,4.486250944415952
0.6,6,15,1.9,0.0,1.41,0.0,0.00571002,31.81023577,31.799548473499588,31.770464,31.487495418863528,31.845286628666376,31.810235770000407
1.0,6,20,20.1,35.80060813,7.0444,22.51,0.00757704,-1.735226123,-1.7382723032812961,-2.0612154,-2.108704961726724,-1.687742153401878,-1.758585661661992
0.6,6,20,9.2,11.14892328,1.88,7.01,0.00697002,1.394777802,1.408807680247761,1.1769289,1.2603600078346848,1.3348447787080575,1.3606345097343733
1.666666667,2,15,5.7,12.13499067,0.81,7.63,0.00373,1.768538419,1.7447034553743985,1.6301829,1.6607062711509741,1.8341068771857811,1.765038286168988
0.6,1,15,13.3,14.23435996,1.41,8.95,0.00571,0.202898178,0.23751472694974787,0.3946213,0.335385385110174,0.2539400570697117,0.22534708018500008
1.0,2,30,14.4,11.97594755,7.6656,7.53,0.00910836,1.16621365,1.1775136872529064,1.1891384,1.1530621049413692,1.1704431139267353,1.1556094649154618
1.666666667,2,30,16.5,27.75302585,1.62,17.45,0.00691,-2.721979453,-2.6884362598492557,-2.342359,-2.3173388225050697,-2.6580442871183063,-2.625559782632997
1.0,2,30,3.6,0.858832892,7.6656,0.54,0.00910836,36.2552983,36.24882292506587,36.370987,36.53983557461053,36.23710643459704,36.25488765285971
1.0,1,15,7.5,5.566509483,6.561,3.5,0.00665307,1.87344505,1.8468123235640004,1.8788013,2.256948659289402,1.9137351027134981,1.8509221760103232
0.6,2,30,3.3,0.0,2.82,0.0,0.00926,42.17996368,42.169052093869006,42.829098,42.03331175168419,42.21200616828821,42.1797899207199
1.0,1,10,7.2,10.73541115,5.8785,6.75,0.00554251,0.614829016,0.6453038675043103,0.877765,0.7600895567248428,0.6086977592649827,0.6547957836399965
1.0,1,60,9.4,1.622239906,7.9886,1.02,0.01253502,21.13361411,21.13159018860821,20.654291,20.253245530301065,21.101551099998368,21.08100258590917
0.6,6,15,7.6,12.77116319,1.41,8.03,0.00571002,0.887922175,0.8598568326541635,0.7553734,0.9210528822278651,0.8585851932978139,0.9137820331171088
1.0,2,10,5.4,9.781152377,5.8785,6.15,0.0055425,1.2122568,1.223721106339658,1.3138405,1.4656253743222651,1.1249429227586463,1.219796075334994
1.666666667,2,30,19.8,36.19821595,1.62,22.76,0.00691,-4.037267597,-4.006816764330185,-3.7100759,-3.6171699233563075,-4.020589707819818,-3.9107926685760046
1.666666667,4,20,9.2,17.03351902,1.08,10.71,0.00484,0.037583817,0.06775953964546212,-0.28871518,0.03669428295368423,0.007544804341336864,0.03853195805700007
0.6,2,10,11.5,43.48239122,0.94,27.34,0.004,-2.089755424,-2.0840527330110135,-2.6274714,-2.3400109666824442,-2.0496922530610426,-2.1443122122219953
1.666666667,2,60,4.6,0.0,3.24,0.0,0.01205,86.83172108,86.83946395763505,86.69172,86.52414217589549,86.95962512707588,86.83172108000079
0.6,1,30,16.5,13.12105807,2.82,8.25,0.00926,0.701657615,0.7129586099804016,0.9371286,0.7567026616642049,0.6322352098144304,0.7038636293456604
1.0,6,15,7.5,16.95399745,6.561,10.66,0.0066531,0.0518198,0.058618397896030405,0.17223278,0.05000836034736858,0.08744757967271077,0.04932522028566689
1.666666667,6,30,3.3,0.0,1.62,0.0,0.00691002,42.17996368,42.176736094231266,42.303837,41.980730961052615,42.28099199550048,42.19133940658991
0.6,6,60,27.6,1.908517537,5.64,1.2,0.01378998,2.382183831,2.3919730771442405,2.6334276,3.3185524595852685,2.3802877681724013,2.379779010936002
1.666666667,4,60,32.5,6.027734555,3.24,3.79,0.01205,1.525071415,1.5625185242825996,1.6580678,1.8687265092505154,1.5142373989646103,1.56489093728299
